Date,Company,Sentiment Score
29/01/2024,KPITTECH,0.648
20/03/2024,KPITTECH,0.7883
26/03/2024,KPITTECH,0.70095
26/04/2024,KPITTECH,0.5
23/05/2024,KPITTECH,0.5386
01/07/2024,KPITTECH,0.5
25/07/2024,KPITTECH,0.3194
27/08/2024,KPITTECH,0.564
08/10/2024,KPITTECH,0.73835
24/10/2024,KPITTECH,0.648
03/12/2024,KPITTECH,0.648
10/01/2025,KPITTECH,0.648
29/01/2025,KPITTECH,0.5
25/02/2025,KPITTECH,0.648
18/03/2025,KPITTECH,0.5
28/02/2022,KSB,0.8404
12/05/2022,KSB,0.55135
19/07/2022,KSB,0.81845
13/08/2022,KSB,0.5
02/11/2022,KSB,0.5
23/01/2023,KSB,0.76335
26/01/2023,KSB,0.5
20/03/2023,KSB,0.5
19/04/2023,KSB,0.67975
23/06/2023,KSB,0.5
23/08/2023,KSB,0.7294
03/09/2023,KSB,0.5
04/10/2023,KSB,0.5
09/11/2023,KSB,0.58895
30/01/2024,KSB,0.81845
29/02/2024,KSB,0.79245
19/04/2024,KSB,0.79245
26/04/2024,KSB,0.5
24/05/2024,KSB,0.60115
06/07/2024,KSB,0.5129
20/07/2024,KSB,0.5
11/09/2024,KSB,0.61315
14/10/2024,KSB,0.8548
02/11/2024,KSB,0.5
13/12/2024,KSB,0.648
23/12/2024,KSB,0.6366
27/01/2025,KSB,0.3634
27/02/2025,KSB,0.81245
21/01/2022,KAJARIACER,0.7202
28/02/2022,KAJARIACER,0.5
09/03/2022,KAJARIACER,0.5
17/05/2022,KAJARIACER,0.7202
02/11/2022,KAJARIACER,0.5
16/12/2022,KAJARIACER,0.5
19/01/2023,KAJARIACER,0.9037
31/01/2023,KAJARIACER,0.76335
02/03/2023,KAJARIACER,0.5
19/05/2023,KAJARIACER,0.7294
31/05/2023,KAJARIACER,0.5
01/07/2023,KAJARIACER,0.5
07/08/2023,KAJARIACER,0.5258
05/09/2023,KAJARIACER,0.9531
20/10/2023,KAJARIACER,0.81245
22/12/2023,KAJARIACER,0.60115
22/12/2023,KAJARIACER,0.60115
29/01/2024,KAJARIACER,0.5
27/02/2024,KAJARIACER,0.7787
17/04/2024,KAJARIACER,0.5
07/05/2024,KAJARIACER,0.7202
05/06/2024,KAJARIACER,0.94035
23/06/2024,KAJARIACER,0.7294
23/07/2024,KAJARIACER,0.38685
08/09/2024,KAJARIACER,0.7294
23/09/2024,KAJARIACER,0.436
24/10/2024,KAJARIACER,0.5
14/12/2024,KAJARIACER,0.57655
26/12/2024,KAJARIACER,0.5
04/02/2025,KAJARIACER,0.7202
14/02/2025,KAJARIACER,0.2003
17/03/2025,KAJARIACER,0.5
19/02/2022,KPIL,0.5
03/03/2022,KPIL,0.6471
23/06/2022,KPIL,0.61315
27/10/2022,KPIL,0.58895
22/12/2022,KPIL,0.7997
30/12/2022,KPIL,0.74695
20/02/2023,KPIL,0.61315
02/03/2023,KPIL,0.5
11/04/2023,KPIL,0.61315
23/05/2023,KPIL,0.5
30/05/2023,KPIL,0.5
11/07/2023,KPIL,0.5
04/08/2023,KPIL,0.5
24/08/2023,KPIL,0.61315
16/10/2023,KPIL,0.87895
02/11/2023,KPIL,0.7202
04/12/2023,KPIL,0.70095
29/12/2023,KPIL,0.5
06/02/2024,KPIL,0.5
14/03/2024,KPIL,0.61315
28/03/2024,KPIL,0.61315
01/05/2024,KPIL,0.648
18/06/2024,KPIL,0.73835
25/06/2024,KPIL,0.73835
29/07/2024,KPIL,0.5
12/09/2024,KPIL,0.8592
01/10/2024,KPIL,0.73835
30/10/2024,KPIL,0.648
06/12/2024,KPIL,0.61315
03/01/2025,KPIL,0.5
13/02/2025,KPIL,0.7202
07/03/2025,KPIL,0.5
17/03/2025,KPIL,0.5
07/01/2022,KALYANKJIL,0.5
27/02/2022,KALYANKJIL,0.5
28/03/2022,KALYANKJIL,0.5
25/04/2022,KALYANKJIL,0.5
12/05/2022,KALYANKJIL,0.6909
25/06/2022,KALYANKJIL,0.5
08/07/2022,KALYANKJIL,0.648
22/08/2022,KALYANKJIL,0.78595
14/09/2022,KALYANKJIL,0.7553
07/10/2022,KALYANKJIL,0.8404
10/11/2022,KALYANKJIL,0.5
08/12/2022,KALYANKJIL,0.6591
09/01/2023,KALYANKJIL,0.79295
07/02/2023,KALYANKJIL,0.5
03/03/2023,KALYANKJIL,0.5
29/03/2023,KALYANKJIL,0.57655
16/05/2023,KALYANKJIL,0.1596
16/06/2023,KALYANKJIL,0.648
07/07/2023,KALYANKJIL,0.9088
05/08/2023,KALYANKJIL,0.5
05/09/2023,KALYANKJIL,0.5
06/10/2023,KALYANKJIL,0.648
16/11/2023,KALYANKJIL,0.76335
08/12/2023,KALYANKJIL,0.81245
05/01/2024,KALYANKJIL,0.648
08/02/2024,KALYANKJIL,0.5
06/03/2024,KALYANKJIL,0.3634
09/04/2024,KALYANKJIL,0.5
10/05/2024,KALYANKJIL,0.5
19/06/2024,KALYANKJIL,0.8243
19/06/2024,KALYANKJIL,0.8243
01/08/2024,KALYANKJIL,0.7202
13/09/2024,KALYANKJIL,0.648
07/10/2024,KALYANKJIL,0.648
14/11/2024,KALYANKJIL,0.648
09/12/2024,KALYANKJIL,0.7787
14/01/2025,KALYANKJIL,0.44865
16/01/2025,KALYANKJIL,0.3409
14/02/2025,KALYANKJIL,0.5386
21/03/2025,KALYANKJIL,0.7294
31/01/2022,KANSAINER,0.352
23/02/2022,KANSAINER,0.1938
01/04/2022,KANSAINER,0.5
01/04/2022,KANSAINER,0.5
27/05/2022,KANSAINER,0.57655
22/06/2022,KANSAINER,0.5
30/07/2022,KANSAINER,0.12105
30/07/2022,KANSAINER,0.12105
08/09/2022,KANSAINER,0.16475
28/09/2022,KANSAINER,0.8592
02/11/2022,KANSAINER,0.22885
22/12/2022,KANSAINER,0.69425
20/01/2023,KANSAINER,0.352
03/02/2023,KANSAINER,0.7202
04/03/2023,KANSAINER,0.5
28/03/2023,KANSAINER,0.6366
09/05/2023,KANSAINER,0.8953
15/06/2023,KANSAINER,0.5
04/07/2023,KANSAINER,0.77115
21/08/2023,KANSAINER,0.5
30/08/2023,KANSAINER,0.5
10/10/2023,KANSAINER,0.06875
01/11/2023,KANSAINER,0.7202
11/12/2023,KANSAINER,0.9063
27/12/2023,KANSAINER,0.648
05/02/2024,KANSAINER,0.7202
23/02/2024,KANSAINER,0.85015
16/04/2024,KANSAINER,0.45245
06/05/2024,KANSAINER,0.7202
17/06/2024,KANSAINER,0.648
08/07/2024,KANSAINER,0.5
30/07/2024,KANSAINER,0.81845
04/09/2024,KANSAINER,0.71075
01/10/2024,KANSAINER,0.436
09/11/2024,KANSAINER,0.38685
20/11/2024,KANSAINER,0.648
06/01/2025,KANSAINER,0.5
29/01/2025,KANSAINER,0.5
20/02/2025,KANSAINER,0.5
17/03/2025,KANSAINER,0.25305
13/01/2022,KARURVYSYA,0.5
01/02/2022,KARURVYSYA,0.7202
20/03/2022,KARURVYSYA,0.5
05/04/2022,KARURVYSYA,0.5
22/05/2022,KARURVYSYA,0.7202
28/06/2022,KARURVYSYA,0.5
12/07/2022,KARURVYSYA,0.70095
13/08/2022,KARURVYSYA,0.7294
03/09/2022,KARURVYSYA,0.5
03/10/2022,KARURVYSYA,0.6591
10/11/2022,KARURVYSYA,0.5
06/12/2022,KARURVYSYA,0.5
02/01/2023,KARURVYSYA,0.5129
07/02/2023,KARURVYSYA,0.5
24/03/2023,KARURVYSYA,0.23665
04/04/2023,KARURVYSYA,0.5
17/05/2023,KARURVYSYA,0.5
19/06/2023,KARURVYSYA,0.5
18/07/2023,KARURVYSYA,0.70095
26/07/2023,KARURVYSYA,0.5
21/09/2023,KARURVYSYA,0.73835
18/10/2023,KARURVYSYA,0.7202
25/10/2023,KARURVYSYA,0.26165
12/12/2023,KARURVYSYA,0.5
01/01/2024,KARURVYSYA,0.5
23/01/2024,KARURVYSYA,0.7202
19/03/2024,KARURVYSYA,0.5
22/03/2024,KARURVYSYA,0.5
14/05/2024,KARURVYSYA,0.81845
22/05/2024,KARURVYSYA,0.7294
01/07/2024,KARURVYSYA,0.9088
22/07/2024,KARURVYSYA,0.61315
26/08/2024,KARURVYSYA,0.5
07/10/2024,KARURVYSYA,0.76335
18/10/2024,KARURVYSYA,0.5
28/11/2024,KARURVYSYA,0.5258
06/01/2025,KARURVYSYA,0.5
20/01/2025,KARURVYSYA,0.92775
21/02/2025,KARURVYSYA,0.7787
17/03/2025,KARURVYSYA,0.6909
10/02/2022,KAYNES,0.61315
16/04/2022,KAYNES,0.5
28/06/2022,KAYNES,0.5
29/08/2022,KAYNES,0.5
25/09/2022,KAYNES,0.5
23/11/2022,KAYNES,0.648
02/12/2022,KAYNES,0.5
24/01/2023,KAYNES,0.76335
30/01/2023,KAYNES,0.648
15/03/2023,KAYNES,0.625
28/03/2023,KAYNES,0.5
17/05/2023,KAYNES,0.83525
31/05/2023,KAYNES,0.88585
17/07/2023,KAYNES,0.5
27/07/2023,KAYNES,0.648
22/09/2023,KAYNES,0.648
09/10/2023,KAYNES,0.5
20/11/2023,KAYNES,0.5
11/12/2023,KAYNES,0.81245
25/12/2023,KAYNES,0.88915
06/02/2024,KAYNES,0.5
26/02/2024,KAYNES,0.5
16/04/2024,KAYNES,0.5
17/05/2024,KAYNES,0.5
21/05/2024,KAYNES,0.648
08/07/2024,KAYNES,0.5
29/07/2024,KAYNES,0.8454
03/09/2024,KAYNES,0.648
15/10/2024,KAYNES,0.5
30/10/2024,KAYNES,0.67
26/11/2024,KAYNES,0.5258
19/12/2024,KAYNES,0.5
28/01/2025,KAYNES,0.5
24/02/2025,KAYNES,0.5
18/03/2025,KAYNES,0.5
17/01/2022,KEC,0.70095
15/02/2022,KEC,0.78595
21/03/2022,KEC,0.61315
21/06/2022,KEC,0.74695
08/07/2022,KEC,0.70095
12/09/2022,KEC,0.7294
10/10/2022,KEC,0.44865
21/11/2022,KEC,0.8753
13/12/2022,KEC,0.70095
23/01/2023,KEC,0.648
31/01/2023,KEC,0.5258
15/03/2023,KEC,0.61315
06/04/2023,KEC,0.6366
19/05/2023,KEC,0.6591
31/05/2023,KEC,0.5
06/07/2023,KEC,0.5
03/08/2023,KEC,0.8454
13/09/2023,KEC,0.8592
17/10/2023,KEC,0.70095
21/11/2023,KEC,0.61315
22/11/2023,KEC,0.8825
28/12/2023,KEC,0.648
30/01/2024,KEC,0.7202
13/03/2024,KEC,0.61315
22/03/2024,KEC,0.74695
29/04/2024,KEC,0.74695
05/06/2024,KEC,0.8592
26/06/2024,KEC,0.61315
01/08/2024,KEC,0.648
26/08/2024,KEC,0.92595
23/09/2024,KEC,0.78595
24/10/2024,KEC,0.78595
26/11/2024,KEC,0.64095
08/01/2025,KEC,0.8155
05/02/2025,KEC,0.5
25/02/2025,KEC,0.5
17/03/2025,KEC,0.7236
20/01/2022,KFINTECH,0.5
09/02/2022,KFINTECH,0.7294
03/03/2022,KFINTECH,0.6366
02/04/2022,KFINTECH,0.70095
19/05/2022,KFINTECH,0.70095
27/06/2022,KFINTECH,0.7787
17/08/2022,KFINTECH,0.38685
09/09/2022,KFINTECH,0.5
06/10/2022,KFINTECH,0.8953
16/11/2022,KFINTECH,0.625
26/12/2022,KFINTECH,0.648
29/12/2022,KFINTECH,0.648
24/02/2023,KFINTECH,0.58895
24/03/2023,KFINTECH,0.5
24/04/2023,KFINTECH,0.70095
24/05/2023,KFINTECH,0.648
14/06/2023,KFINTECH,0.5
10/07/2023,KFINTECH,0.7294
26/07/2023,KFINTECH,0.5
25/08/2023,KFINTECH,0.648
11/10/2023,KFINTECH,0.648
26/10/2023,KFINTECH,0.6909
15/12/2023,KFINTECH,0.5
02/01/2024,KFINTECH,0.7294
25/01/2024,KFINTECH,0.5
12/03/2024,KFINTECH,0.70095
09/04/2024,KFINTECH,0.79245
08/05/2024,KFINTECH,0.5
30/05/2024,KFINTECH,0.41105
09/07/2024,KFINTECH,0.5
26/07/2024,KFINTECH,0.70095
22/08/2024,KFINTECH,0.5
27/09/2024,KFINTECH,0.6909
29/10/2024,KFINTECH,0.5
06/12/2024,KFINTECH,0.70095
18/12/2024,KFINTECH,0.648
12/02/2025,KFINTECH,0.648
25/02/2025,KFINTECH,0.3634
21/03/2025,KFINTECH,0.26105
18/01/2022,KIRLOSBROS,0.94425
04/02/2022,KIRLOSBROS,0.1757
04/03/2022,KIRLOSBROS,0.648
16/10/2022,KIRLOSBROS,0.22885
17/11/2022,KIRLOSBROS,0.5
12/12/2022,KIRLOSBROS,0.29905
19/01/2023,KIRLOSBROS,0.5
08/03/2023,KIRLOSBROS,0.5
22/04/2023,KIRLOSBROS,0.7294
11/05/2023,KIRLOSBROS,0.7202
11/08/2023,KIRLOSBROS,0.33
22/09/2023,KIRLOSBROS,0.1247
07/11/2023,KIRLOSBROS,0.5
05/12/2023,KIRLOSBROS,0.3194
14/01/2024,KIRLOSBROS,0.6591
22/01/2024,KIRLOSBROS,0.7202
28/03/2024,KIRLOSBROS,0.7294
17/05/2024,KIRLOSBROS,0.7787
23/05/2024,KIRLOSBROS,0.7307
26/06/2024,KIRLOSBROS,0.6806
05/08/2024,KIRLOSBROS,0.8548
20/08/2024,KIRLOSBROS,0.67
01/10/2024,KIRLOSBROS,0.648
05/11/2024,KIRLOSBROS,0.5129
27/11/2024,KIRLOSBROS,0.5
07/01/2025,KIRLOSBROS,0.5
22/01/2025,KIRLOSBROS,0.81245
21/02/2025,KIRLOSBROS,0.5
21/03/2025,KIRLOSBROS,0.8454
12/01/2022,KIRLOSENG,0.648
10/02/2022,KIRLOSENG,0.32015
04/03/2022,KIRLOSENG,0.5
20/05/2022,KIRLOSENG,0.38685
29/06/2022,KIRLOSENG,0.5
26/08/2022,KIRLOSENG,0.5
21/09/2022,KIRLOSENG,0.5
16/10/2022,KIRLOSENG,0.22885
21/11/2022,KIRLOSENG,0.23665
19/12/2022,KIRLOSENG,0.625
25/01/2023,KIRLOSENG,0.82985
08/03/2023,KIRLOSENG,0.5
22/04/2023,KIRLOSENG,0.7294
25/05/2023,KIRLOSENG,0.5
27/06/2023,KIRLOSENG,0.1757
11/08/2023,KIRLOSENG,0.7553
15/09/2023,KIRLOSENG,0.648
27/09/2023,KIRLOSENG,0.648
03/11/2023,KIRLOSENG,0.8953
08/12/2023,KIRLOSENG,0.18325
18/01/2024,KIRLOSENG,0.78595
12/02/2024,KIRLOSENG,0.7202
21/03/2024,KIRLOSENG,0.60115
21/03/2024,KIRLOSENG,0.60115
08/05/2024,KIRLOSENG,0.70095
09/06/2024,KIRLOSENG,0.5
25/06/2024,KIRLOSENG,0.5
08/08/2024,KIRLOSENG,0.5
11/09/2024,KIRLOSENG,0.5
23/09/2024,KIRLOSENG,0.5
13/11/2024,KIRLOSENG,0.7202
20/11/2024,KIRLOSENG,0.2798
10/01/2025,KIRLOSENG,0.5
12/02/2025,KIRLOSENG,0.5
21/02/2025,KIRLOSENG,0.5
17/03/2025,KIRLOSENG,0.5
18/01/2022,KOTAKBANK,0.67
21/02/2022,KOTAKBANK,0.7202
25/03/2022,KOTAKBANK,0.5
14/04/2022,KOTAKBANK,0.28925
28/05/2022,KOTAKBANK,0.648
15/06/2022,KOTAKBANK,0.7202
04/07/2022,KOTAKBANK,0.5
11/08/2022,KOTAKBANK,0.7787
06/09/2022,KOTAKBANK,0.5386
27/10/2022,KOTAKBANK,0.33
07/11/2022,KOTAKBANK,0.5
29/11/2022,KOTAKBANK,0.70095
21/01/2023,KOTAKBANK,0.5
17/02/2023,KOTAKBANK,0.5
27/03/2023,KOTAKBANK,0.4226
11/04/2023,KOTAKBANK,0.5
30/04/2023,KOTAKBANK,0.5
15/06/2023,KOTAKBANK,0.5
22/07/2023,KOTAKBANK,0.65355
08/08/2023,KOTAKBANK,0.70095
03/09/2023,KOTAKBANK,0.5
23/10/2023,KOTAKBANK,0.648
23/10/2023,KOTAKBANK,0.648
06/12/2023,KOTAKBANK,0.5
16/01/2024,KOTAKBANK,0.5
20/02/2024,KOTAKBANK,0.648
20/02/2024,KOTAKBANK,0.648
03/04/2024,KOTAKBANK,0.60115
25/04/2024,KOTAKBANK,0.436
22/05/2024,KOTAKBANK,0.7294
02/07/2024,KOTAKBANK,0.648
22/07/2024,KOTAKBANK,0.5
16/09/2024,KOTAKBANK,0.648
30/09/2024,KOTAKBANK,0.648
21/10/2024,KOTAKBANK,0.648
21/11/2024,KOTAKBANK,0.70095
17/12/2024,KOTAKBANK,0.5
20/01/2025,KOTAKBANK,0.79295
18/02/2025,KOTAKBANK,0.648
19/03/2025,KOTAKBANK,0.70095
04/01/2022,KIMS,0.81245
31/01/2022,KIMS,0.61315
04/04/2022,KIMS,0.77115
15/05/2022,KIMS,0.5
13/06/2022,KIMS,0.70095
01/09/2022,KIMS,0.73835
16/11/2022,KIMS,0.625
03/12/2022,KIMS,0.73835
06/01/2023,KIMS,0.5
01/06/2023,KIMS,0.5
14/07/2023,KIMS,0.39885
23/08/2023,KIMS,0.5
12/09/2023,KIMS,0.5
08/11/2023,KIMS,0.60115
10/01/2024,KIMS,0.7997
06/02/2024,KIMS,0.73835
14/03/2024,KIMS,0.5
17/04/2024,KIMS,0.436
23/04/2024,KIMS,0.5
30/05/2024,KIMS,0.7997
25/06/2024,KIMS,0.5
09/08/2024,KIMS,0.7202
03/09/2024,KIMS,0.648
18/09/2024,KIMS,0.5
11/11/2024,KIMS,0.83525
21/11/2024,KIMS,0.5
08/01/2025,KIMS,0.564
28/01/2025,KIMS,0.7553
17/02/2025,KIMS,0.74695
18/03/2025,KIMS,0.3409
27/01/2022,LTF,0.648
28/02/2022,LTF,0.5
23/03/2022,LTF,0.5
29/04/2022,LTF,0.70095
27/05/2022,LTF,0.7139
29/06/2022,LTF,0.5
19/07/2022,LTF,0.8548
04/08/2022,LTF,0.5258
13/09/2022,LTF,0.8592
21/10/2022,LTF,0.7202
26/11/2022,LTF,0.5
28/11/2022,LTF,0.8982
10/01/2023,LTF,0.5
31/01/2023,LTF,0.76335
01/03/2023,LTF,0.6909
30/03/2023,LTF,0.5
16/05/2023,LTF,0.5
15/06/2023,LTF,0.5
20/07/2023,LTF,0.6909
02/08/2023,LTF,0.564
12/09/2023,LTF,0.5
01/10/2023,LTF,0.7202
30/10/2023,LTF,0.5
05/12/2023,LTF,0.7553
03/01/2024,LTF,0.5
23/01/2024,LTF,0.7202
29/02/2024,LTF,0.5
29/03/2024,LTF,0.73835
09/05/2024,LTF,0.5
13/06/2024,LTF,0.41105
02/07/2024,LTF,0.648
19/07/2024,LTF,0.5
04/09/2024,LTF,0.70095
01/10/2024,LTF,0.648
22/10/2024,LTF,0.5
28/11/2024,LTF,0.5
03/01/2025,LTF,0.5
24/01/2025,LTF,0.5
27/02/2025,LTF,0.648
17/03/2025,LTF,0.38685
19/01/2022,LTTS,0.78595
09/02/2022,LTTS,0.67
21/03/2022,LTTS,0.5
21/04/2022,LTTS,0.7202
16/05/2022,LTTS,0.5
01/06/2022,LTTS,0.5
06/07/2022,LTTS,0.5
29/08/2022,LTTS,0.78595
29/08/2022,LTTS,0.78595
19/10/2022,LTTS,0.5
02/11/2022,LTTS,0.5
23/12/2022,LTTS,0.8592
13/01/2023,LTTS,0.648
06/02/2023,LTTS,0.5
09/03/2023,LTTS,0.58895
24/04/2023,LTTS,0.5
27/04/2023,LTTS,0.648
15/06/2023,LTTS,0.44865
26/06/2023,LTTS,0.648
25/07/2023,LTTS,0.61315
17/09/2023,LTTS,0.8243
18/10/2023,LTTS,0.352
20/11/2023,LTTS,0.625
24/11/2023,LTTS,0.5
16/01/2024,LTTS,0.7202
01/02/2024,LTTS,0.5
15/03/2024,LTTS,0.5
20/04/2024,LTTS,0.60115
26/04/2024,LTTS,0.58895
23/05/2024,LTTS,0.8715
18/07/2024,LTTS,0.44865
13/08/2024,LTTS,0.74695
02/09/2024,LTTS,0.5
16/10/2024,LTTS,0.648
21/10/2024,LTTS,0.86755
22/11/2024,LTTS,0.7553
19/12/2024,LTTS,0.61315
16/01/2025,LTTS,0.648
21/02/2025,LTTS,0.73835
19/03/2025,LTTS,0.6591
27/01/2022,LICHSGFIN,0.7202
15/02/2022,LICHSGFIN,0.3634
03/04/2022,LICHSGFIN,0.60115
20/05/2022,LICHSGFIN,0.5
20/06/2022,LICHSGFIN,0.5
26/07/2022,LICHSGFIN,0.5
04/08/2022,LICHSGFIN,0.5
18/09/2022,LICHSGFIN,0.648
15/10/2022,LICHSGFIN,0.20705
01/11/2022,LICHSGFIN,0.5
26/12/2022,LICHSGFIN,0.7294
09/01/2023,LICHSGFIN,0.5
07/02/2023,LICHSGFIN,0.7202
14/03/2023,LICHSGFIN,0.3409
13/04/2023,LICHSGFIN,0.8454
23/05/2023,LICHSGFIN,0.44865
09/06/2023,LICHSGFIN,0.7294
05/07/2023,LICHSGFIN,0.5
08/08/2023,LICHSGFIN,0.5
14/09/2023,LICHSGFIN,0.5
10/10/2023,LICHSGFIN,0.5
03/11/2023,LICHSGFIN,0.5
27/11/2023,LICHSGFIN,0.60115
08/01/2024,LICHSGFIN,0.5
06/02/2024,LICHSGFIN,0.5
04/03/2024,LICHSGFIN,0.5
05/04/2024,LICHSGFIN,0.23665
16/05/2024,LICHSGFIN,0.6909
18/06/2024,LICHSGFIN,0.5
26/06/2024,LICHSGFIN,0.5
02/08/2024,LICHSGFIN,0.7202
17/09/2024,LICHSGFIN,0.57655
17/09/2024,LICHSGFIN,0.57655
22/10/2024,LICHSGFIN,0.21405
25/11/2024,LICHSGFIN,0.5
01/01/2025,LICHSGFIN,0.5
31/01/2025,LICHSGFIN,0.625
28/02/2025,LICHSGFIN,0.74695
17/03/2025,LICHSGFIN,0.5386
11/01/2022,LTIM,0.70095
08/02/2022,LTIM,0.76335
27/03/2022,LTIM,0.5
05/04/2022,LTIM,0.5
07/05/2022,LTIM,0.6909
19/06/2022,LTIM,0.5
15/07/2022,LTIM,0.5
25/08/2022,LTIM,0.5
02/09/2022,LTIM,0.5
06/10/2022,LTIM,0.5
15/11/2022,LTIM,0.5
05/12/2022,LTIM,0.5
23/01/2023,LTIM,0.81245
31/01/2023,LTIM,0.76335
21/03/2023,LTIM,0.5
17/04/2023,LTIM,0.648
10/05/2023,LTIM,0.57655
21/06/2023,LTIM,0.5
14/07/2023,LTIM,0.76595
08/08/2023,LTIM,0.8083
30/08/2023,LTIM,0.5
18/10/2023,LTIM,0.7997
26/10/2023,LTIM,0.7997
11/12/2023,LTIM,0.60115
18/01/2024,LTIM,0.648
05/02/2024,LTIM,0.61315
13/03/2024,LTIM,0.5
16/04/2024,LTIM,0.5129
13/05/2024,LTIM,0.5
11/06/2024,LTIM,0.5
16/07/2024,LTIM,0.70095
16/08/2024,LTIM,0.6591
17/09/2024,LTIM,0.7997
25/09/2024,LTIM,0.5
18/10/2024,LTIM,0.8715
02/12/2024,LTIM,0.7997
20/12/2024,LTIM,0.436
21/01/2025,LTIM,0.5
25/02/2025,LTIM,0.61315
17/03/2025,LTIM,0.5129
29/01/2022,LT,0.5
14/02/2022,LT,0.5
23/03/2022,LT,0.5
20/04/2022,LT,0.436
06/05/2022,LT,0.5
29/06/2022,LT,0.44865
28/07/2022,LT,0.8454
03/08/2022,LT,0.5
17/09/2022,LT,0.5
15/10/2022,LT,0.7202
01/11/2022,LT,0.648
08/12/2022,LT,0.5
31/12/2022,LT,0.648
30/01/2023,LT,0.62075
09/03/2023,LT,0.74695
17/04/2023,LT,0.648
13/05/2023,LT,0.57655
15/06/2023,LT,0.5
25/07/2023,LT,0.61315
25/07/2023,LT,0.61315
12/09/2023,LT,0.648
05/10/2023,LT,0.648
21/11/2023,LT,0.648
28/11/2023,LT,0.648
16/01/2024,LT,0.89225
31/01/2024,LT,0.648
14/03/2024,LT,0.85015
02/04/2024,LT,0.81245
09/05/2024,LT,0.3194
13/06/2024,LT,0.78595
02/07/2024,LT,0.648
23/07/2024,LT,0.648
05/09/2024,LT,0.648
26/09/2024,LT,0.29905
21/10/2024,LT,0.5
09/12/2024,LT,0.7553
26/12/2024,LT,0.648
31/01/2025,LT,0.7202
25/02/2025,LT,0.648
20/03/2025,LT,0.41525
25/01/2022,LATENTVIEW,0.60115
16/02/2022,LATENTVIEW,0.625
22/03/2022,LATENTVIEW,0.5
14/08/2022,LATENTVIEW,0.77115
28/10/2022,LATENTVIEW,0.7202
28/10/2022,LATENTVIEW,0.7202
09/05/2023,LATENTVIEW,0.5
19/06/2023,LATENTVIEW,0.5
18/07/2023,LATENTVIEW,0.5
27/07/2023,LATENTVIEW,0.7202
07/09/2023,LATENTVIEW,0.6901
17/10/2023,LATENTVIEW,0.5
21/11/2023,LATENTVIEW,0.5
01/12/2023,LATENTVIEW,0.76335
05/02/2024,LATENTVIEW,0.5
19/03/2024,LATENTVIEW,0.58895
28/03/2024,LATENTVIEW,0.5
05/05/2024,LATENTVIEW,0.5
26/05/2024,LATENTVIEW,0.5
20/06/2024,LATENTVIEW,0.5
26/07/2024,LATENTVIEW,0.7294
23/08/2024,LATENTVIEW,0.61315
27/09/2024,LATENTVIEW,0.70095
08/11/2024,LATENTVIEW,0.5
15/12/2024,LATENTVIEW,0.648
31/12/2024,LATENTVIEW,0.5
29/01/2025,LATENTVIEW,0.7202
28/02/2025,LATENTVIEW,0.4614
21/03/2025,LATENTVIEW,0.1546
21/01/2022,LAURUSLABS,0.7202
28/02/2022,LAURUSLABS,0.60115
28/03/2022,LAURUSLABS,0.3409
29/04/2022,LAURUSLABS,0.7202
24/05/2022,LAURUSLABS,0.7202
27/07/2022,LAURUSLABS,0.81245
11/08/2022,LAURUSLABS,0.7787
27/10/2022,LAURUSLABS,0.57655
24/11/2022,LAURUSLABS,0.60115
29/11/2022,LAURUSLABS,0.67
27/12/2022,LAURUSLABS,0.1408
30/01/2023,LAURUSLABS,0.5
04/03/2023,LAURUSLABS,0.5
12/04/2023,LAURUSLABS,0.67
11/05/2023,LAURUSLABS,0.5
01/06/2023,LAURUSLABS,0.67
10/07/2023,LAURUSLABS,0.60115
31/07/2023,LAURUSLABS,0.5
07/09/2023,LAURUSLABS,0.5
23/10/2023,LAURUSLABS,0.648
23/10/2023,LAURUSLABS,0.648
13/12/2023,LAURUSLABS,0.5
26/12/2023,LAURUSLABS,0.648
25/01/2024,LAURUSLABS,0.43575
01/03/2024,LAURUSLABS,0.5
12/04/2024,LAURUSLABS,0.648
25/04/2024,LAURUSLABS,0.6591
06/06/2024,LAURUSLABS,0.5
04/07/2024,LAURUSLABS,0.5
25/07/2024,LAURUSLABS,0.39885
06/09/2024,LAURUSLABS,0.648
14/10/2024,LAURUSLABS,0.61315
24/10/2024,LAURUSLABS,0.625
09/12/2024,LAURUSLABS,0.5
27/12/2024,LAURUSLABS,0.5
27/01/2025,LAURUSLABS,0.648
14/02/2025,LAURUSLABS,0.61315
18/03/2025,LAURUSLABS,0.7553
04/01/2022,LEMONTREE,0.81245
30/03/2022,LEMONTREE,0.70095
01/04/2022,LEMONTREE,0.5
11/06/2022,LEMONTREE,0.5
30/06/2022,LEMONTREE,0.5
05/08/2022,LEMONTREE,0.5
22/09/2022,LEMONTREE,0.8243
10/10/2022,LEMONTREE,0.5
24/11/2022,LEMONTREE,0.8062
30/11/2022,LEMONTREE,0.58895
30/12/2022,LEMONTREE,0.5
05/02/2023,LEMONTREE,0.5
10/03/2023,LEMONTREE,0.61315
20/04/2023,LEMONTREE,0.436
25/05/2023,LEMONTREE,0.81245
04/06/2023,LEMONTREE,0.6909
03/07/2023,LEMONTREE,0.82985
22/08/2023,LEMONTREE,0.9088
15/09/2023,LEMONTREE,0.81245
18/10/2023,LEMONTREE,0.7787
13/11/2023,LEMONTREE,0.5
24/11/2023,LEMONTREE,0.6909
